SEASON;TEAM_NAME;GP;W;L;W_PCT;MIN;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;BLKA;PF;PFD;PTS;PLUS_MINUS;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;PACE;POSS;PIE
2006-07;Atlanta Hawks;82;30;52;0.366;3976.0;34.5;77.7;0.444;4.2;12.7;0.329;20.5;26.9;0.761;11.9;28.2;40.1;19.2;15.9;7.4;5.4;5.1;24.0;22.6;93.7;-4.8;102.0;107.0;-5.1;0.556;1.2;15.3;0.328;0.676;0.499;0.173;0.471;0.523;90.98;7533;0.466
2006-07;Boston Celtics;82;24;58;0.293;3971.0;34.9;78.7;0.443;5.7;15.6;0.367;20.4;26.6;0.767;11.2;29.2;40.4;19.9;16.5;7.2;4.7;5.5;24.0;21.4;95.8;-3.4;102.3;105.8;-3.5;0.57;1.21;15.6;0.309;0.705;0.502;0.176;0.479;0.53;92.91;7680;0.459
2006-07;Charlotte Bobcats;82;33;49;0.402;4001.0;36.1;81.0;0.446;5.6;15.6;0.357;19.1;26.0;0.734;11.2;28.6;39.8;22.4;14.9;7.8;4.5;5.3;24.2;21.8;96.9;-3.7;102.4;106.3;-3.9;0.62;1.5;17.1;0.299;0.682;0.485;0.158;0.48;0.524;93.11;7758;0.471
2006-07;Chicago Bulls;82;49;33;0.598;3956.0;37.1;81.3;0.457;5.9;15.1;0.388;18.6;25.4;0.734;12.0;31.7;43.7;22.3;16.0;7.8;5.4;5.3;23.3;23.2;98.8;5.0;104.0;98.8;5.2;0.601;1.4;17.0;0.319;0.707;0.514;0.168;0.493;0.534;94.47;7790;0.539
2006-07;Cleveland Cavaliers;82;50;32;0.61;3976.0;36.3;81.2;0.447;6.0;17.1;0.352;18.1;26.0;0.696;12.7;30.8;43.5;20.8;14.4;7.6;4.3;4.3;21.7;22.0;96.8;3.8;104.4;100.6;3.8;0.574;1.45;16.2;0.327;0.721;0.518;0.155;0.484;0.522;91.59;7598;0.52
2006-07;Dallas Mavericks;82;67;15;0.817;3951.0;36.7;78.6;0.467;6.5;17.1;0.381;20.1;24.9;0.805;11.2;30.7;41.9;19.9;13.9;6.8;5.0;3.8;22.4;22.1;100.0;7.2;109.7;102.1;7.6;0.542;1.43;16.0;0.32;0.719;0.522;0.152;0.509;0.559;90.68;7476;0.552
2006-07;Denver Nuggets;82;45;37;0.549;3956.0;38.6;83.0;0.465;5.9;17.6;0.336;22.3;29.9;0.746;12.2;31.2;43.4;23.4;16.5;8.3;5.3;5.2;21.4;23.7;105.4;1.6;106.7;105.1;1.7;0.607;1.42;17.1;0.322;0.678;0.502;0.167;0.501;0.548;98.2;8093;0.514
2006-07;Detroit Pistons;82;53;29;0.646;3976.0;35.9;79.1;0.454;5.5;15.9;0.344;18.8;24.2;0.774;11.6;29.0;40.5;21.6;12.2;7.1;5.8;3.5;20.4;20.3;96.0;4.2;107.4;102.6;4.8;0.601;1.77;17.3;0.307;0.678;0.493;0.137;0.488;0.535;88.56;7332;0.533
2006-07;Golden State Warriors;82;42;40;0.512;3951.0;39.8;86.0;0.463;8.5;24.0;0.356;18.5;25.8;0.717;11.5;29.9;41.4;23.8;16.0;9.1;5.7;4.9;23.6;22.3;106.5;-0.3;106.2;106.5;-0.3;0.598;1.49;17.3;0.285;0.662;0.472;0.159;0.512;0.548;99.97;8228;0.489
2006-07;Houston Rockets;82;52;30;0.634;3971.0;35.4;79.6;0.445;8.6;23.1;0.372;17.5;23.2;0.753;10.7;32.6;43.3;20.8;14.2;7.1;4.1;4.3;20.9;19.9;97.0;4.9;104.7;99.7;4.9;0.586;1.47;16.5;0.287;0.725;0.508;0.153;0.499;0.54;91.7;7598;0.529
2006-07;Indiana Pacers;82;35;47;0.427;3956.0;35.0;80.0;0.438;5.9;16.9;0.346;19.7;25.9;0.76;12.1;29.8;41.8;20.5;16.3;7.3;5.5;5.0;23.3;23.7;95.6;-2.4;101.9;104.4;-2.5;0.585;1.26;15.9;0.321;0.694;0.503;0.173;0.474;0.523;93.43;7697;0.485
2006-07;Los Angeles Clippers;82;40;42;0.488;3946.0;35.1;77.0;0.456;3.8;11.0;0.348;21.6;27.4;0.788;10.8;30.3;41.1;21.5;15.1;7.3;5.8;3.9;22.7;22.3;95.6;-0.5;103.8;104.2;-0.4;0.612;1.42;17.0;0.307;0.712;0.513;0.164;0.481;0.537;91.92;7554;0.509
2006-07;Los Angeles Lakers;82;42;40;0.512;4006.0;37.8;81.3;0.466;7.4;21.0;0.353;20.2;27.1;0.747;10.8;30.4;41.2;22.6;15.5;7.3;5.1;5.0;23.0;23.4;103.3;-0.1;107.3;107.5;-0.2;0.596;1.45;17.1;0.3;0.69;0.496;0.161;0.511;0.554;94.58;7898;0.499
2006-07;Memphis Grizzlies;82;22;60;0.268;3996.0;36.6;78.6;0.465;6.1;16.6;0.367;22.4;29.4;0.761;10.6;29.0;39.5;20.5;16.4;6.9;5.0;5.5;22.3;24.3;101.6;-5.1;105.7;110.9;-5.2;0.56;1.25;15.9;0.291;0.682;0.486;0.17;0.504;0.555;94.77;7883;0.462
2006-07;Miami Heat;82;44;38;0.537;3971.0;35.6;76.7;0.464;6.4;18.8;0.343;17.0;24.6;0.69;10.0;30.8;40.8;20.5;14.6;6.9;5.4;3.8;21.3;21.8;94.6;-0.9;103.4;104.6;-1.2;0.576;1.4;16.6;0.279;0.693;0.493;0.16;0.506;0.541;90.61;7503;0.508
2006-07;Milwaukee Bucks;82;28;54;0.341;3971.0;38.1;81.9;0.465;6.4;18.0;0.356;17.1;23.4;0.733;11.5;27.7;39.2;21.6;15.1;7.2;2.7;5.3;22.2;21.0;99.7;-4.4;106.0;110.3;-4.3;0.567;1.43;16.7;0.306;0.657;0.479;0.161;0.504;0.541;93.33;7709;0.456
2006-07;Minnesota Timberwolves;82;32;50;0.39;4001.0;36.5;79.3;0.461;4.7;13.3;0.353;18.3;23.1;0.792;10.0;30.2;40.1;22.5;15.6;6.5;4.0;4.4;21.4;20.5;96.1;-3.7;102.4;106.5;-4.0;0.617;1.45;17.5;0.292;0.698;0.5;0.166;0.49;0.537;92.19;7689;0.487
2006-07;New Jersey Nets;82;41;41;0.5;3976.0;35.5;77.8;0.457;7.4;20.4;0.363;19.1;26.3;0.727;10.0;30.8;40.8;23.9;14.8;6.1;3.3;4.5;22.8;23.0;97.6;-0.8;104.2;105.1;-0.9;0.674;1.62;18.5;0.275;0.714;0.496;0.158;0.504;0.546;92.69;7682;0.499
2006-07;New Orleans/Oklahoma City Hornets;82;39;43;0.476;3976.0;36.2;81.4;0.445;5.5;15.3;0.362;17.5;23.7;0.74;12.5;30.6;43.1;18.7;14.5;6.4;4.2;4.8;19.8;21.1;95.5;-1.6;103.7;105.4;-1.6;0.517;1.29;14.9;0.318;0.719;0.514;0.157;0.479;0.52;91.19;7551;0.485
2006-07;New York Knicks;82;33;49;0.402;4001.0;35.4;77.5;0.457;5.8;16.7;0.346;20.9;29.2;0.715;12.6;30.7;43.3;18.7;17.1;6.6;3.2;5.0;23.6;22.9;97.5;-2.9;104.3;107.4;-3.1;0.528;1.09;14.7;0.337;0.714;0.527;0.183;0.494;0.539;91.89;7661;0.471
2006-07;Orlando Magic;82;40;42;0.488;3956.0;35.1;74.3;0.472;4.2;11.7;0.356;20.5;29.2;0.702;11.2;29.5;40.7;18.6;17.0;6.9;5.1;4.6;23.2;23.4;94.8;0.8;104.1;103.3;0.8;0.53;1.1;15.1;0.333;0.697;0.519;0.186;0.5;0.544;90.54;7465;0.502
2006-07;Philadelphia 76ers;82;35;47;0.427;3976.0;35.8;78.1;0.458;3.5;10.0;0.345;20.0;26.0;0.767;11.0;28.7;39.7;20.4;15.3;7.2;4.8;3.9;20.4;22.0;94.9;-3.0;102.4;105.6;-3.2;0.569;1.33;16.1;0.306;0.678;0.493;0.165;0.48;0.53;91.84;7606;0.489
2006-07;Phoenix Suns;82;61;21;0.744;3981.0;41.3;83.6;0.494;9.6;24.0;0.399;18.0;22.3;0.808;9.0;31.5;40.5;25.9;14.5;6.7;4.8;3.7;20.2;21.5;110.2;7.3;112.9;105.5;7.4;0.626;1.78;19.3;0.262;0.683;0.484;0.149;0.551;0.59;96.45;8002;0.561
2006-07;Portland Trail Blazers;82;32;50;0.39;3991.0;35.0;78.0;0.45;5.2;15.0;0.346;18.8;24.5;0.769;11.3;28.0;39.3;18.5;15.1;6.8;4.6;4.6;23.5;21.3;94.1;-4.3;103.8;108.6;-4.8;0.526;1.22;15.0;0.326;0.697;0.507;0.166;0.483;0.53;89.36;7431;0.459
2006-07;Sacramento Kings;82;33;49;0.402;3961.0;35.9;79.7;0.45;6.5;18.5;0.35;23.1;30.2;0.765;9.7;29.2;38.9;20.3;14.6;8.2;3.2;4.9;21.9;24.3;101.3;-1.8;105.1;106.7;-1.6;0.566;1.39;15.8;0.267;0.692;0.477;0.151;0.491;0.545;95.83;7898;0.485
2006-07;San Antonio Spurs;82;58;24;0.707;3956.0;36.6;77.2;0.474;7.3;19.0;0.381;18.1;24.1;0.751;9.3;31.4;40.7;22.1;13.9;7.2;5.1;4.1;19.4;21.2;98.5;8.4;108.6;99.4;9.2;0.605;1.6;17.8;0.279;0.715;0.505;0.153;0.521;0.561;90.22;7440;0.569
2006-07;Seattle SuperSonics;82;31;51;0.378;3966.0;37.2;80.8;0.46;6.4;17.7;0.362;18.4;23.3;0.791;11.3;28.3;39.6;20.7;15.5;7.7;3.7;4.2;22.0;19.9;99.1;-2.9;105.9;108.9;-3.0;0.556;1.34;16.2;0.312;0.676;0.492;0.165;0.499;0.544;92.92;7674;0.474
2006-07;Toronto Raptors;82;47;35;0.573;3951.0;37.0;79.8;0.463;6.5;17.9;0.363;19.0;24.2;0.788;9.2;30.2;39.5;22.2;13.5;7.1;3.9;3.9;20.4;21.8;99.5;1.0;105.7;104.4;1.2;0.601;1.65;17.5;0.25;0.711;0.481;0.143;0.504;0.55;93.86;7719;0.514
2006-07;Utah Jazz;82;51;31;0.622;3961.0;37.4;78.9;0.474;4.3;12.9;0.335;22.3;30.0;0.743;12.6;30.0;42.5;24.7;15.6;7.0;4.1;5.3;25.2;24.5;101.5;2.9;108.6;105.6;3.0;0.659;1.58;18.5;0.352;0.721;0.534;0.167;0.502;0.551;92.81;7661;0.531
2006-07;Washington Wizards;82;41;41;0.5;3966.0;37.4;83.2;0.45;6.8;19.7;0.348;22.6;29.6;0.765;12.2;29.0;41.2;20.2;13.8;7.7;4.6;4.6;22.2;23.5;104.3;-0.5;108.7;109.1;-0.4;0.541;1.47;15.5;0.312;0.678;0.489;0.144;0.491;0.542;95.33;7870;0.485
2007-08;Atlanta Hawks;82;37;45;0.451;3971.0;36.3;79.9;0.454;4.7;13.1;0.356;21.0;27.2;0.772;12.3;29.9;42.2;22.0;14.9;7.3;5.5;5.1;20.4;21.9;98.2;-1.8;105.5;107.3;-1.8;0.606;1.48;17.0;0.329;0.682;0.506;0.16;0.483;0.535;92.35;7634;0.498
2007-08;Boston Celtics;82;66;16;0.805;3951.0;36.4;76.7;0.475;7.3;19.1;0.381;20.5;26.5;0.771;10.1;31.9;42.0;22.4;15.2;8.5;4.6;4.7;22.7;22.2;100.5;10.3;108.8;98.1;10.8;0.614;1.47;17.6;0.306;0.707;0.518;0.164;0.522;0.569;91.88;7575;0.581
2007-08;Charlotte Bobcats;82;32;50;0.39;3976.0;36.1;79.9;0.452;6.5;17.6;0.367;18.4;25.8;0.714;10.9;29.8;40.6;21.3;14.7;7.5;4.9;5.8;21.7;21.0;97.1;-4.4;103.7;108.2;-4.5;0.591;1.45;16.6;0.294;0.674;0.483;0.157;0.492;0.532;92.75;7678;0.469
2007-08;Chicago Bulls;82;33;49;0.402;3961.0;36.4;83.7;0.435;5.8;15.9;0.363;18.7;24.7;0.756;12.8;30.2;43.0;22.1;14.6;7.7;5.2;5.7;21.8;21.3;97.3;-3.1;102.9;106.0;-3.1;0.606;1.51;16.7;0.325;0.687;0.5;0.154;0.47;0.515;94.04;7754;0.48
2007-08;Cleveland Cavaliers;82;45;37;0.549;3971.0;35.8;81.7;0.439;6.7;18.8;0.358;18.0;25.1;0.717;13.3;31.3;44.6;20.0;14.0;7.1;5.2;4.7;20.9;20.3;96.4;-0.4;104.8;105.4;-0.6;0.558;1.43;15.7;0.334;0.715;0.518;0.152;0.48;0.52;91.06;7540;0.49
2007-08;Dallas Mavericks;82;51;31;0.622;3946.0;36.9;79.5;0.464;6.0;17.1;0.352;20.6;25.3;0.814;10.8;32.2;43.0;21.0;12.6;6.0;4.9;4.4;21.8;21.2;100.4;4.5;109.5;104.7;4.8;0.569;1.66;16.7;0.3;0.716;0.514;0.138;0.502;0.554;91.38;7518;0.536
2007-08;Denver Nuggets;82;50;32;0.61;3971.0;40.3;85.8;0.47;6.9;19.6;0.355;23.1;30.7;0.751;11.2;32.9;44.1;24.7;14.7;9.2;6.7;4.8;21.1;23.8;110.7;3.7;108.9;105.5;3.4;0.612;1.68;17.7;0.292;0.686;0.494;0.144;0.51;0.557;100.58;8330;0.529
2007-08;Detroit Pistons;82;59;23;0.72;3946.0;36.6;79.9;0.458;5.9;16.2;0.366;18.4;24.0;0.767;11.9;29.5;41.4;22.3;11.7;7.1;5.8;3.9;20.6;19.7;97.5;7.4;109.8;101.5;8.3;0.611;1.92;17.8;0.327;0.7;0.513;0.131;0.495;0.539;88.54;7279;0.552
2007-08;Golden State Warriors;82;48;34;0.585;3956.0;41.5;90.3;0.459;9.3;26.6;0.348;18.8;24.9;0.752;12.7;30.4;43.2;22.4;13.2;9.1;4.6;5.0;22.9;21.2;111.0;2.2;110.4;108.5;1.9;0.539;1.69;16.3;0.301;0.672;0.481;0.131;0.511;0.548;99.96;8249;0.496
2007-08;Houston Rockets;82;55;27;0.671;3946.0;36.6;81.7;0.448;7.1;20.8;0.342;16.4;22.5;0.726;12.2;32.4;44.6;21.4;13.7;7.3;5.1;4.6;19.6;19.7;96.7;4.7;105.4;100.5;4.8;0.585;1.56;16.8;0.323;0.711;0.519;0.15;0.492;0.528;91.42;7525;0.535
2007-08;Indiana Pacers;82;36;46;0.439;3951.0;37.8;85.3;0.444;9.2;24.6;0.374;19.1;24.9;0.768;11.0;32.1;43.1;22.7;15.1;7.6;5.0;5.1;23.4;21.7;104.0;-1.4;105.1;106.3;-1.2;0.601;1.51;16.9;0.278;0.701;0.487;0.152;0.498;0.54;98.64;8111;0.485
2007-08;Los Angeles Clippers;82;23;59;0.28;3961.0;34.4;78.6;0.438;4.3;13.2;0.324;20.8;26.6;0.781;9.8;30.4;40.1;21.1;14.4;6.8;4.9;4.7;21.3;21.6;93.8;-7.3;99.9;107.4;-7.5;0.614;1.47;16.7;0.267;0.703;0.484;0.153;0.465;0.519;93.38;7698;0.461
2007-08;Los Angeles Lakers;82;57;25;0.695;3956.0;39.6;83.1;0.476;8.1;21.4;0.378;21.3;27.7;0.769;11.0;33.2;44.1;24.4;14.1;8.0;5.3;4.5;20.6;22.6;108.6;7.3;111.7;104.3;7.3;0.617;1.73;18.1;0.297;0.702;0.507;0.145;0.525;0.57;96.7;7974;0.551
2007-08;Memphis Grizzlies;82;22;60;0.268;3961.0;37.3;82.2;0.454;7.6;21.7;0.349;18.5;25.6;0.723;10.3;31.3;41.6;19.2;15.3;6.1;4.7;4.9;19.4;22.5;100.7;-6.2;103.9;110.2;-6.3;0.514;1.26;14.9;0.277;0.706;0.489;0.157;0.5;0.539;96.33;7945;0.451
2007-08;Miami Heat;82;15;67;0.183;3966.0;34.2;77.3;0.443;6.0;16.7;0.358;16.9;23.2;0.727;9.1;28.6;37.6;20.0;14.7;7.2;4.3;4.2;20.4;20.1;91.4;-8.6;99.4;108.8;-9.4;0.585;1.37;16.3;0.264;0.681;0.47;0.159;0.482;0.522;91.24;7538;0.445
2007-08;Milwaukee Bucks;82;26;56;0.317;3971.0;36.9;82.3;0.449;5.5;16.0;0.344;17.7;24.1;0.733;12.9;28.8;41.7;21.5;14.8;6.6;4.4;4.9;21.3;21.1;97.0;-6.9;103.9;111.1;-7.2;0.582;1.45;16.5;0.332;0.694;0.506;0.158;0.482;0.522;92.61;7654;0.452
2007-08;Minnesota Timberwolves;82;22;60;0.268;3946.0;37.5;83.1;0.451;5.4;15.4;0.35;15.2;20.6;0.736;11.8;29.6;41.4;19.9;14.5;7.5;3.7;5.7;23.0;17.5;95.6;-6.8;102.7;110.0;-7.3;0.53;1.37;15.6;0.314;0.703;0.501;0.156;0.484;0.518;92.84;7632;0.435
2007-08;New Jersey Nets;82;34;48;0.415;3966.0;34.8;78.7;0.443;6.1;17.4;0.348;20.1;27.3;0.736;11.1;30.7;41.9;23.5;15.0;6.4;4.8;4.4;22.6;22.4;95.8;-5.1;102.3;107.7;-5.4;0.674;1.57;18.0;0.3;0.706;0.502;0.16;0.481;0.528;92.96;7679;0.475
2007-08;New Orleans Hornets;82;56;26;0.683;3961.0;38.6;82.9;0.466;7.7;19.8;0.389;16.0;20.8;0.769;11.4;30.4;41.8;21.8;11.9;7.8;3.9;4.0;18.7;19.2;100.9;5.3;110.0;104.4;5.6;0.564;1.83;17.2;0.3;0.717;0.506;0.13;0.512;0.548;91.04;7517;0.526
2007-08;New York Knicks;82;23;59;0.28;3976.0;36.2;82.4;0.439;6.0;17.7;0.337;18.6;25.5;0.727;12.5;30.0;42.5;18.7;14.5;6.4;2.6;5.2;21.5;20.3;96.9;-6.6;103.5;110.4;-6.8;0.516;1.29;14.7;0.321;0.697;0.502;0.155;0.475;0.518;92.76;7676;0.44
2007-08;Orlando Magic;82;52;30;0.634;3956.0;37.3;78.6;0.474;9.8;25.3;0.386;20.1;27.9;0.721;9.4;32.6;42.0;20.8;14.3;6.3;4.1;4.2;20.6;23.1;104.5;5.5;110.4;104.9;5.6;0.558;1.45;16.4;0.274;0.709;0.501;0.151;0.537;0.575;94.02;7757;0.529
2007-08;Philadelphia 76ers;82;40;42;0.488;3951.0;37.3;81.1;0.46;3.7;11.6;0.317;18.4;26.1;0.706;13.0;28.9;41.9;20.4;14.3;8.7;4.9;5.1;19.8;20.8;96.6;0.4;105.1;104.7;0.5;0.547;1.43;15.9;0.351;0.688;0.515;0.156;0.482;0.522;91.56;7536;0.5
2007-08;Phoenix Suns;82;55;27;0.671;3956.0;41.4;82.7;0.5;8.5;21.5;0.393;18.9;24.1;0.783;8.8;32.7;41.5;26.7;14.4;6.5;6.3;3.8;19.9;21.1;110.1;5.0;112.0;107.0;5.0;0.645;1.85;19.7;0.253;0.674;0.481;0.147;0.551;0.59;97.72;8058;0.556
